Episode,Reward
4725,-549.1171972841009
4726,-825.168362836735
4727,-606.4002896032058
4728,-549.9867097127772
4729,-430.5915963744361
4730,-436.6825923913344
4731,-435.526800761327
4732,-559.4992670605724
4733,-433.2213497609473
4734,-649.1134844053538
4735,-439.97238794870674
4736,-539.0460499192607
4737,-655.508546396368
4738,-434.4662355458698
4739,-696.3624843835414
4740,-565.4109120538609
4741,-551.7193501531403
4742,-545.6332488500306
4743,-559.8353740818249
4744,-563.5286238148477
4745,-698.8786510958499
4746,-426.4627338727144
4747,-570.4613250199898
4748,-370.1987569374561
4749,-413.0573880870587
4750,-786.3425576190498
4751,-432.411141401692
4752,-432.01694149141343
4753,-560.7734481698847
4754,-804.4039077973397
4755,-431.5669447310984
4756,-554.5920111092001
4757,-430.44548322968205
4758,-559.7830258105515
4759,-797.8337404763552
4760,-564.9484031240281
4761,-520.3806851944857
4762,-560.5275645841012
4763,-436.98886611351315
4764,-432.75564120280313
4765,-570.4366800668839
4766,-549.5265117896948
4767,-656.7453649635588
4768,-842.6689281783437
4769,-560.3284303709005
4770,-563.1853863988728
4771,-359.4569970032109
4772,-431.80495544366534
4773,-560.2520647961136
4774,-434.79074682162815
4775,-433.27575351784276
4776,-733.4550858086627
4777,-560.3560818026333
4778,-436.5924748859863
4779,-462.15918384397287
4780,-513.9130363138574
4781,-854.1739059435386
4782,-561.825513375081
4783,-621.8916119455762
4784,-666.7278946750175
4785,-541.0802921675521
4786,-445.93250183881
4787,-434.3225980891543
4788,-438.2251217747358
4789,-534.9544414176174
4790,-428.18787277429874
4791,-439.9399226951524
4792,-678.4280264440256
4793,-561.9676122130433
4794,-559.6017175223766
4795,-682.1540988667518
4796,-345.16616998082355
4797,-435.35138981632997
4798,-549.4460368219293
4799,-427.49949143443786
4800,-553.8439428307981
4801,-865.0556801216757
4802,-484.4924120984528
4803,-550.6787768212056
4804,-670.4911483201083
4805,-433.92434876502284
4806,-680.454382890083
4807,-434.75261271751344
4808,-482.8329288260495
4809,-503.5875507086557
4810,-442.70233992430855
4811,-432.3676782504771
4812,-559.2114368815517
4813,-428.68300416334495
4814,-308.377579437867
4815,-557.9325915541882
4816,-564.0898235644712
4817,-603.5354946873498
4818,-537.0103917998773
4819,-552.2220996992584
4820,-436.8110767808532
4821,-459.45793536422445
4822,-549.938684276752
4823,-384.8961998655979
4824,-557.8563653058736
4825,-418.62528783833557
4826,-582.5229724238501
4827,-586.2116166515864
4828,-440.5562209105692
4829,-467.8498606366989
4830,-541.9277632521571
4831,-741.0066591698353
4832,-582.4988254215111
4833,-547.4742458320208
4834,-435.50085536851515
4835,-811.8523115322146
4836,-683.8031236410662
4837,-686.7155296412498
4838,-563.1539061625099
4839,-436.7844045677253
4840,-439.5827493820991
4841,-558.8841613215018
4842,-685.8459920933682
4843,-563.2710620535373
4844,-546.1517434688827
4845,-551.2218601340597
4846,-864.5591154123258
4847,-564.3239050994847
4848,-743.1454340798215
4849,-437.03526741478544
4850,-877.4433183023248
4851,-338.0645015571513
4852,-560.2653881233969
4853,-426.77306009826634
4854,-299.6613074620367
4855,-434.6068918809756
4856,-444.0032037201765
4857,-548.5158486877411
4858,-296.6991870375087
4859,-432.68663385442585
4860,-556.7479086354987
4861,-472.5691239735113
4862,-299.04306248530736
4863,-300.59218101713446
4864,-692.4587687183969
4865,-555.0739034983532
4866,-427.1779558149099
4867,-325.188894238113
4868,-460.9769892564207
4869,-453.48419945843096
4870,-432.2969839321915
4871,-429.940029077216
4872,-425.4211838575763
4873,-456.6051944440622
4874,-427.50693327663083
4875,-560.0660353531869
4876,-427.86635075173547
4877,-381.30920402022866
4878,-565.3643237842874
4879,-662.8136318654125
4880,-531.5376814682267
4881,-554.7790575833099
4882,-413.21912970329424
4883,-430.8302688967127
4884,-303.2005326745406
4885,-555.5049291290098
4886,-305.8692458681997
4887,-409.4356493594979
4888,-564.3823546796245
4889,-553.4645186176882
4890,-309.0533172315603
4891,-423.1356372032377
4892,-419.2852561417743
4893,-506.9238457646616
4894,-542.6245560840995
4895,-297.60906326092214
4896,-702.1629019929557
4897,-534.3935068366707
4898,-430.8063494098975
4899,-565.4441997314947
4900,-547.7164248354242
4901,-433.70848643363666
4902,-534.4363081331594
4903,-230.223053858543
4904,-78.38411227632929
4905,-303.2949887480718
4906,-417.30379257219164
4907,-294.8352891900005
4908,-531.7093080284094
4909,-429.13584123890575
4910,-418.143327636247
4911,-298.5974050958292
4912,-299.9991360442627
4913,-305.4780684579778
4914,-427.2663186099139
4915,-176.19515675616594
4916,-552.9016541611345
4917,-433.5463242236789
4918,-697.5814626990566
4919,-434.7286722187207
4920,-547.1538663989111
4921,-295.8630315937054
4922,-305.16403813847955
4923,-434.21385949109475
4924,-557.9894550617188
4925,-429.3745530941594
4926,-307.4134840100606
4927,-566.1568742419377
4928,-426.808394535451
4929,-410.7544176049401
4930,-304.5713266167516
4931,-408.9414026292383
4932,-583.3495514443624
4933,-424.46208451247094
4934,-420.3913298537507
4935,-470.95613168826856
4936,-428.87581436487227
4937,-557.592630102942
4938,-433.23251820299197
4939,-235.06439282481014
4940,-301.72575912195464
4941,-303.3960127757297
4942,-429.75775896425
4943,-475.7563471911598
4944,-431.66947389555463
4945,-934.949418785574
4946,-419.44838583850793
4947,-516.3684020654991
4948,-423.2384315647221
4949,-687.9043368980134
4950,-308.79134453333126
4951,-410.9749692584455
4952,-550.3839468432662
4953,-312.84424060806526
4954,-546.6782644538296
4955,-301.11471805537417
4956,-436.9338392562615
4957,-501.88441007297564
4958,-501.32695112292043
4959,-501.0236276785088
4960,-416.5040418607219
4961,-170.41177854561946
4962,-306.11668496039385
4963,-550.4769980036913
4964,-297.34358774730504
4965,-550.6525073510446
4966,-658.027593858971
4967,-303.37828966912184
4968,-376.39157764112537
4969,-298.6099456335148
4970,-168.62208947041736
4971,-410.3265493355376
4972,-292.29645705975014
4973,-422.5545913432223
4974,-300.469845463941
4975,-424.4000913411085
4976,-502.7002375584783
4977,-296.1062984056176
4978,-424.58672528494105
4979,-174.3776021583237
4980,-172.08261652743474
4981,-304.8360187356712
4982,-550.9349205538608
4983,-299.9492569940898
4984,-428.6505310898137
4985,-436.8000197175877
4986,-559.8525300298603
4987,-265.2771745066278
4988,-302.67074177380294
4989,-556.9545712083743
4990,-563.7013177999014
4991,-299.06444907341427
4992,-302.40555455356497
4993,-299.1582448868019
4994,-172.22760649226308
4995,-428.9691976766145
4996,-564.5428410709002
4997,-627.4334224603763
4998,-430.65983025296487
4999,-624.3757553560052
5000,-280.2543800636529
